like how easy it is to create a cd , setting up a network , and how fast it boots up  .
now what i did not like are the open holes that allows people to try and access the pc  .
the lag that some video games are and that gay looking gui (graphical user interface)  .
i give this a 4 out of 10  .
i love macs , i love them for many reasons and i will never buy a windows machine however , after previewing xp , i've decided that it is definately a step in the right direction for microsofts os  .
if i were a pc user , i would definately give it a try , although support for the new os to my opinion is barely acceptable  .
but , that's not to say that xp will never receive the support it needs , it will but for now , if you're looking for something new , and are definately into wintel machines , i see no harm in the upgrade  .
i want to give pc users a middle ground here i give it a thumbs up .
microsoft expects to fall for the fancy graphics and cute little help wizards to forget what they are really trying to cover  .
as a developer and a user of linux and win9x os , i find winxp very annoying  .
not only is most of my software incompatible , but it takes even longer to boot up now .
after reading the glowing reviews for the xp operating system , i fully expected that my dell dimension xps t__ 700 mhz pentium 3 with 256k ram purchased in may 2000 would work well with xp  .
it is a state    of    the    art machine at the time of purchase  .
i is aware that certain software is incompatible (e  .
norton utilities and norton anti    virus) which had to be upgraded  .
however , after i opened the xp box i started reading the compatibility info which utimately led me to the dell website that gave me this startling news   while this dell system may comply with microsoft hardware requirements it may not provide the best customer experience with windows xp , as its bios drivers will not support windows xp to dell's testing standards  .
dell will not be creating another bios or drivers to support this operating system  .
if you are interested in running windows xp , dell recommends that you upgrade to a new system designed for performance and compatibility with the windows xp operating system  .
in other words , i just wasted $99  .
00 unless i want to ante up for a new computer  .
buyer beware  .
it sounds good , offer a lot of promises  .
but when you finally evaluate what you've got and how much you paid (for it and all the new softwares and hardwares) , how much time you spent on it and how much risk you are taking by getting this mixedly reviewed product , you will be better off to hold your thought , either wait till patches come or wait till you buy a new system with it pre    installed  .
if your os ai not broke , why fix it  .
i'm getting tired of constant updates for this horrid operating system  .
this is simply getting too expensive  .
the only benefit to xp is that is doesn't suck as much as the previous version  .
i have 2000 on one of my systems  .
if you have that stick with it , it's just as stable , faster , and does not look like a fisher price interface  .
i only wish i could afford a mac or figure out a linux box .
well , the interface is just painted on  .
the new start button takes up 50% more of the start bar , and the start menu takes up most of the screen by default  .
the luna theme stinks of half heartedness , and the poor classic theme is not complete if you ask me .
no bis step into the future but some cosmetics for an os that is already outdated today  .
first of all i am glad that microsoft finally gives home    users an operating system running on the nt kernel which means that it wo not crash as much as the totally useless versions of win9x does (and that includes winme)  .
however , as a pro , and as a testuser of xp since rc1 , i have to say that xp gives me about zero advantages over win2k  .
i just find myself playing around in xp for some hours , then returning to win2k  .
why  .
because xp's gui luna is a horrible interface which is just a bad copy of apple's aqua and the great new features are really just dumb    downed features which you'll also find in win2k  .
i hate all the wizards and help    things that pop up everywhere  .
also , i am scared about how microsoft wants to control their software with their new licencing policy , and i'm just not going there  .
thank good i have my ibook with macos x .
after using it for a while , i decided to downgrade to win2000  .
i just feel 'bloated' when using it  .
the window and everything look like they're copied from macos x  .
do not buy this thing  .
microsoft has gone too far with the big brother stuff , they have no business knowing what's inside your computer , no matter how neat their operating system is  .
i have an mcp , mcse , linux (all the flavors) , a+ , hubble certifications  .
i like apple too , does not crash at all from my experience  .
what troubles me is people keep buying this stuff and it's not an original o/s nor a good one at that , it's a conglomerate of other o/ss  .
i do not recommend this system , too intrusive , too media friendly , they do not educate you in computer operations nor their o/s (follow microsoft's lead mentality) .
i'm returning it asap  .
first off , the installer crashed , then it wanted to tell microsoft i bought it  .
hell no  .
i went back to my 98se (i'll live with the crashes) .
as the lemmings move to embrace the newest offering from microsoft , (which in fact has many new and improved features) they must be unaware of the looming control microsoft intends to grab , over their minds and pocket    books  .
not a good upgrade for people wanting choice and freedom .
without serious hardware upgrades (think multi    processors) do not even think of trying it  .
big dissappont only change appearance do not make people happy  .
why  .
they cannot invent new technology their own  .
interface is even came from mac's icon company , iconfactory shame on window user  .
many of my friend who think only window is world no  .
1 os well , what i want to say is very shame .
i m going to keep winme  .
first of all , the computer i bought in december 2000 is not xpcompatibel  .
2nd , there are not enough new features to pay $99 for  .
third , ms stinx .
it's a great os if you want microsoft to know what time you eat dinner and how you @#$% your wife .
i've taken some time to look over xp  .
from a security standpoint for a home or small business user , bad , very bad  .
xp in it's default state can be exploited by hackers and virus alike  .
now if you are in the know of the open sockets and are willing to custom install every machine on your network , you might want to implement it some time in the future when it matures  .
it seems stabile  .
my problem is backwards compatability , something that the mac users griped about with the change to os 10 (which at least could emulate classic for older apps)  .
microsoft seems to think the average user has a ten year old reading level with the overall look and feel of the os (i switched back to classic in a heartbeat (the less graphics , the better)  .
i rate xp about where i rate ce sorry to say  .
hardwarre compatability is there but personally i don't want every flippin' driver on my machine  .
linux (mandrake 8  .
1) wins in this reguard  .
a considerable thumbs up goes to apple for 10  .
1 , you keep building that up jobs , and wintel users are going to scream for it  .
microsoft needs to put their increased marketshare attitude in check and start thinking of a better , unix based os the catch up to everyone else  .
i feel it's days are numbered , it's just too big of a hog  .
please do not tell me you really are trying to shove in your own internet protocol .
i do not get it while i install i saw most fastest windog yet but it's actually slower why  .
better than me  .
win 3  .
1 is better than me stick with 2k  .
the ratings are for quality , features , stability and support  .
why  .
i mean , you can have a very good quality product with lots of nice features that is stable  .
does that make a great product  .
i think it takes more than that  .
what about value  .
as a windows2000 user i see more features and new gui on this release , however there are also too many wizards getting in the way trying to automate every silly process  .
its the first os that is actually annoying me  .
i am using rc2 , and i have ordered the new release , however i am considering canceling the order  .
it seems as if microsoft got rid of functionality for a pretty look  .
the plumbing is still there , but getting to it appears to take an extra step or two  .
setting are buried in places that are not intuitive and forces me to hunt for functions i know exist  .
what about people who dont know or expect them to be there  .
i had hopes for xp , but i am afraid i find windows2000 to be the better os .
oh my  .
did they take out all software related to other vendors  .
microsoft microsoft microsoft all over the os  .
and when you escape their shameless promo's it's time for the hardware vendor (in my case hp) to do their damage  .
i can no longer connect to my novell network because they removed the client which is in every os from win95    me  .
no thanks .
i personally hate it but it's what i used to learn about pcs  .
it does not let you do the stuff pros would like to do but it is the leading os and comes with most pcs .
xp is cool , although it's not as crash proof as they claim  .
after installing flash , dreamweaver , and fireworks , mine hard crashes anytime i attempt to synch  .
my pocket pc  .
if i insert the ppc in the cradle my pc reboots  .
other than that , it's ok  .
i did not particularly want to upgrade , but ms has left me users in the cold  .
movie maker 2 has capture capability , (something i prefer for my dv camera)  .
unfortunately , movie maker 2 , as well as most ms add    ons , is now only available for xp  .
i upgraded because ms has basically stopped supporting me for everything except the most basic of updates  .
anyway , a more curious question is   why does ms package xp in a cheap cardboard foldout , yet packages inexpensive , useless garbage like plus  .
in a nice transport    friendly dvd case  .
i've contacted msoft for a refund , keep your fingers crossed for me  .
my canon printer and my olympus slide scanner no longer work  .
even basic apps like norton systemworks 2002 no longer work  .
takes forever to do things i did very simply under windows 98  .
i do not really understand where ms is headed with this product  .
i use win2000 a work easily , i see no interface commonalities with that product .
this is microsoft earning some extra money on win2k while waiting for the next thing  .
win2k has internal version 5  .
0 and xp has internal version 5  .
1 i think that speaks for itself .
using some motorola development system interface software  .
works on '98 , crashes on xp  .
xp not good with paths on non    ms applications  .
very shaky  .
my compaq presario 5100an 900mhz duron came with an upgrade to xp voucher from the preinstalled me  .
when it arrived in the post i done clean reinstall of me and upgraded to xp to find my gforce2 mx400{supplied by compaq}had major compatibility problems with zbuffer and alternate buffer depth not even showing up in the cards properties and crimson skies{a microsoft game} crashing due to it being unable to draw the graphics properly and then getting stuck in a constant loop followed by a restart and error report be sent to ms , hohum  .
i have tried all driver and bios updates and redetecting my video card  .
also my floppy driver whirrs and revs so much it sounds like its going to fly out of the tower when shutting down and rebooting  .
it could be something to do with the irq steering or numbers but i don't know enough about that side of it , {yet}  .
so until i get some positive answers from ms or compaq i've reinstalled me as my graphics are great and my floppy does not sound like it's trying to kill itself{i mean major over reving}  .
also current wingman software needed to be updated with a big download from logitech , {thank god it is there} .
media player does a mediocre job with audio even at the 192 bitrate  .
the cd burn function is next to impossible to work with  .
if you change your mind about a file you'll have to log out and back in before you can delete it from the drive's list  .
i've tried using it for three months now with little success  .
it converts audio files to ms media files and then converts them back and usually not very well  .
the windows picture and fax viewer set itself to the default viewer for every image it can view even though i've tried to have the system use vueprint which i feel is probably the best all    around viewer available  .
don't try to use the restore function for anything more than going back to just before something went wrong i went back three weeks and lost everything  .
apparently the help function , the cd    rom , the dvd , and restore all use scripts from ie and when that goes you're left with squat  .
i should have opted for win 2000 pro instead of xp pro  .
xp does not seem to be anthing more than win2000 with the screwed up win me gui  .
i bought a new p4 system with everything on it in november and i'm half afraid to us it for anything important for fear of losing it all again .
some games that say are compatible for windows xp ar not really cause opengl is not compatible with xp  .
i'm really anoyed and dissapointed .
i installed xp and three days later , after many error msgs , my hhd crashed  .
i cannot say that xp is the problem , but it sure is a coincidence  .
the only two feature i like about xp is the digital photo uploading speed from my camera and and fax program  .
the rest sucks  .
yes  .
that's about all you get  .
colors  .
maybe if you're in pre    school , the colors will appeal to you  .
as will the nifty help wizards that dog your every step  .
it's like having an annoying friend who wo not leave your house and keeps eating all your food  .
my opinion of xp can be summed up with one observation   i hate wizards  .
these things constantly pop up trying to tell me what i want to do  .
instead of making an os that empowers the user to do tasks , like a good tool does , microsoft has made an os that tries to second guess the user and do everything for them  .
in comparison , mac os x dispenses with the wizards and makes even complicated tasks easy by giving the user the proper gui tools to do the job  .
stability is finally good , compared to other windows systems xp is a rock  .
but as windows has finally become stable , so has the mac os with os x  .
in fact in my experience os x is more stable than xp , but it could be the hardware i'm running xp on  .
speaking of os x , there's aqua , it's beautiful gui , and then there's luna , a cheap rip    off of aqua  .
why cannot microsoft make their own original gui  .
why must they rip off apple  .
unfortunately ms did not rip off apple's lack of a verification system for the os  .
xp's authentication system is a desperate attempt to rake in more money , and this is one user who refuses to put up with such nonsense  .
i pay for my software , and i resent being treated like some 15 year old hotline    haxxor  .
(support gets a 1/5 for the verification scheme)  .
i'll be using os x full time , and if i need windows , then virtual pc for os x works in a pinch .
just when i thought microsoft is doing something right , they come up with another frickin' macos clone  .
maybe someday they will live up to their claim of being innovative , but not today .
i hate the name xp  .
why they decided to use the charactor x as the apple already released the mac os x .
i is in sam's club and saw a compaq computer with xp  .
i is curious to try it out  .
i noticed it didn't have any icons on the desktop  .
i though someone had deleted them  .
later found out it came like that  .
that's odd  .
i went to play some    .
wav files to hear what it is like  .
then it said you do not have sufficient privileges to play this file  .
you need special privileges to play a wav file  .
that's silly  .
i've been using suse linux for a year now and it all works just fine  .
i will also get the new imac with its os x 10  .
2 jaguar since it is unix based  .
ms needs to get with unix also .
i recently bought a new computer with windows xp and i hate it  .
i thought i just needed to get used to it , but i'm still not  .
winxp home edition doesn't support my scanner (i heard that professional edition does support it , can we say messed up  .
) , which is not that old and a hp , you'd think it would work properly  .
it doesn't support my webcam either  .
i now have to order new drivers for my scanner , which is gonna cost me time and money , since they have to be imported from a foreign friggin' country  .
all the advanced options are hidden within menu within menu within oh yes , menu  .
i definitely miss windows '98 , which is crazy , because that one was not that stable either  .
it may look pretty and colorful , but do not upgrade  .
just a little tip from a regular user from holland .
if i had my choice for my system after having spent the money for this upgrade i would have to go with win 95  .
so far its the only os that is and is stable  .
why cannot windows build on that  .
sometimes windows fans like stability , performance , and dependability not pretty colors , crashes , and incompatibility issues  .
and support ha ha ha  .
microsoft support will cost you as much as the os itself  .
so much for that .
the only thing that is good about this os is the stability  .
other then that , run far , far away .
buy xp if you want to spend your time at microsoft update page every day  .
there's nothing better than wasting half your time on    line downloading patches  .
great job bill , you really pulled one over me  .
i thought xp is to stand for experience  .
this is the lowest grade of windows to come out yet , once you get behind the cute interface  .
i would prefer 3  .
11 over this  .
i have not purchased it yet , but i have set up computers with it , and it only causes headaches .
software problems galore with almost everything in the mainstream market that nobody is even sure how to fix  .
have to install new drivers , sometimes reinstall hardware  .
just a mess  .
do not plan on using win xp unless you have at least a week of time to waste trying to get the thing running and a really nice computer geek for a friend .
nobody twisted my arm to buy this lame os , it came installed on my dell 8200 p4 system  .
my frustrations are the same    instability , wizards , crashes while playing games and a gui that resembles aol's cartoon    like interface  .
it gets old having to reset dial    up connection and preference settings each time xp decides to change them on it's own  .
why cannot i run certain tasks without a fricken password  .
(defrag , disk clean up , etc  .
where is scandisk , real player and java support  .
there are about 3/4 good features ; quick start up and shut down , quick defrag , and dll compatibility support  .
unless you like spending time hunting down drivers and patches and wondering if maybe you did something wrong to screw up your computer , stick with 98/98    2nd/2000/me  .
funny though , try finding one of these os verions on the shelves lately  .
��  .
i ordered a new dell 8200 with the xp home edition and it worked great for the first week  .
i then started getting blue screen crashes and serious windows errors  .
i have been trying to find a solution for the last two months , but it looks like format time  .
after reading many xp reviews , it seems either you are lucky or very unlucky if you happen to install software that xp doesn't like  .
if i had any idea of what i is getting into , i would have had windows 2000 pro installed on the pc , which has been very stable on my work computer  .
even though software and hardware is rated as xp compatible , do not always believe it  .
your statement , you will not loose any of your program information  .
half way through the installition you start it all over again and then make the remark on a drop down , we are reformating your hard drive  .
you did and i still do not have my programs back as your criticle update on 01/18/02 wiped out my printer , iomega drive programs , lotus suite , quicken 2002 delux sections and others  .
i had to unstall my norton programs , repurchase new ones  .
compatility    if it worked on your old windows program (win 98 se) it will work here  .
you are getting a lot of good word    of    mouth advertising on this program  .
i'm getting mad again  .
willie jackson  .
i found it's performance , features , and stability lacking  .
it loses modem settings and cd drives where i would have to make a new dial    up connection every week and reboot every 8 hours to reset the cd drives  .
creating videos is a bad expirence  .
i can copy video at 320x240 at 30 fps with windows 98 and linux but i'm lucky if i get 12 fps with xp no matter how much i overdrive the cpu  .
printing is only half as fast with xp compared to 98 , dvd's won't play with the software that i've got and i is insulted to have to pay $50 for cd recording software that i had with 98 for free with the recorder  .
(xp's built in cd    rw support is a joke    cd's won't work on other machines  .
) xp's built in firewall is also a joke  .
i can download better firewalls for nothing  .
xp still goes completely unresponsive after running for a while or may spontaneously reboot without warning  .
the eye candy interface appears to have come from either matell or fisher    price or some dumb thing  .
i hate all those stupid pop    up balloons that pop up everytime i connect or do something and i really hate all those rediculous wizards that insist on knowing what i want to do when it doesn't  .
one more point i'd like to make  .
i think it's interesting how people continue the rediculous irrelevant sorry debate of microsoft vs  .
apple  .
god , who gives a $h  .
those two nit wits together couldn't come up with anything even close to a unix distribution  .
so the debate is nothing but a load of useless propaganda  .
you wa not something that will not let you down when you need it the most  .
either build your own gnu/linux distribution , or get one of the bsds  .
that's a fact  .
xp home or pro is a joke  .
take my (and so many other peoples) advice and buy win2k  .
but if you want a buncha pretty colors and funny sounds , and a perfect rip of win2k , then i guess xp is for you  .
an attempt at copying apple's osx  .
home users should just get a mac for it's ease of use and clean graphics .
it is obvious that microsoft thinks they can do things better than companies who specialize in specific areas  .
you will find that the excellant features on these outside firms are not compatable with xp  .
i found that xp crashes a lot using my compaq laptop where it ran great with windows me  .
the system seems to offer nothing over my previous win98  .
except now alot of software doesn't work , i get serious crashes every day and my cd burners wo not work .
give me a break  .
new and improved  .
yeah right  .
d this is simply windows 2000 with a tumor  .
the extra colors and graphics are just about the only difference , except for the fact that xp's new kernel 5  .
1 supports less than windows 2000  .
what happens when you remove all the cute colors  .
you're right back at windows 2000 with less compatibility  .
if you're using windows 2000 , do not , i repeat do not convert to xp  .
the worse upgrade m$ has to offer as of yet  .
(i'm not even going to list all the times it has crashed on it's own and integrated programs  .
two words xp sucks  .
here is a simple list of pros and cons  .
pros      good looking (who cares)    more functions then me    thats about it  .
cons    internet explorer is barely capable and its the same company    slow as hell    slow as hell    annoying to many things that are supposed to help you but dont  .
tried it and did not like it  .
i cannot see buying this so called innovated new operating system when it is nothing but a jazzed up windows me  .
i just cannot justify coughing up another $99  .
00 or $199  .
00 when they both do not satisfy your computing needs any better than windows me and 2000  .
both xps also have a lack of hardware and software support  .
that is a crying shame microsoft .
software to load scanner and camera are not compatable wqith x  .
cannot find scanner or digital camera  .
many prograns appeart loaded but when opened you are prompted to buy them .
xp is built on the solid win2000 core , but manages to crash more often  .
additionally , ms has built in restrictions to peripherals and drivers , and crippled the ability to fully customize network options  .
this upgrade is not worth the trouble .
same old , same old  .
ms comes up with an os with more copied features , an ugly and non    intuitive interface and an annoying activation feature  .
nevermind that you cannot rip mp3s without paying extra (on top of the ridiculous price) or that eventually ms will have you pay a fee every month to use their products  .
this is no revolution in computing get a real computin platform that is built for the system its running on   mac os x  .
didn't like the fisher price look  .
didn't like all the wizards  .
most of all , did not like the fact that i have to pay to encode mp3s .
this os is just like macintosh's there is no use for upgrading  .
also , microsoft has gotten even greedier ever since the court case   microsoft is now using product activation as a excuse for getting money    they never did that for the other oses (which were before the case) , why now (after the case)  .
overall , those flying people in those xp commercials should be grounded (you know , that stupid xp commercial where business people are flying around handing papers to each other [one more thing , that is not funny ; it has nothing to do with wireless networking]) .
considerably slower than previous versions  .
not nearly as stable as 2000 and definitely poorly designed when compared to 2000  .
do not upgrade  .
